SOURCE_ROW,TIME,PI,X,Y,RA,DEC,KEV,MISSION,INSTRUMENT,OBSERVATION_ID,RECORD_KEY
25884987,409317943.2439585,539,934,795,350.7682,58.810738,1.96735,suzaku,xis,507038010,suzaku/xis/507038010
25885599,409317951.24395716,360,839,944,350.82123,58.8539,1.314,suzaku,xis,507038010,suzaku/xis/507038010
25887223,409317967.24395454,585,767,782,350.86154,58.807007,2.13525,suzaku,xis,507038010,suzaku/xis/507038010
25888363,409317983.2439519,270,585,804,350.9633,58.813335,0.9855,suzaku,xis,507038010,suzaku/xis/507038010
25889604,409317991.2439506,506,689,871,350.90518,58.832767,1.8469,suzaku,xis,507038010,suzaku/xis/507038010
25891915,409318015.24394673,812,713,746,350.89172,58.79658,2.9638,suzaku,xis,507038010,suzaku/xis/507038010
25894777,409318039.2439429,467,674,809,350.91354,58.814816,1.70455,suzaku,xis,507038010,suzaku/xis/507038010
25896488,409318055.24394035,592,753,961,350.8694,58.85883,2.1608,suzaku,xis,507038010,suzaku/xis/507038010
25900265,409318087.2439353,1179,882,873,350.7972,58.833336,4.30335,suzaku,xis,507038010,suzaku/xis/507038010
25908099,409318167.24392295,321,672,715,350.9146,58.7876,1.17165,suzaku,xis,507038010,suzaku/xis/507038010
25911294,409318191.2439194,1000,933,774,350.76877,58.80466,3.65,suzaku,xis,507038010,suzaku/xis/507038010
25914231,409318223.2439146,1056,688,873,350.90573,58.833344,3.8544,suzaku,xis,507038010,suzaku/xis/507038010
25918006,409318255.2439099,664,905,884,350.78433,58.836514,2.4236,suzaku,xis,507038010,suzaku/xis/507038010
25923563,409318311.2439018,323,671,847,350.91522,58.825813,1.17895,suzaku,xis,507038010,suzaku/xis/507038010
25923613,409318311.2439018,599,734,912,350.88,58.844643,2.18635,suzaku,xis,507038010,suzaku/xis/507038010
25925341,409318327.24389946,274,749,930,350.8716,58.849854,1.0001,suzaku,xis,507038010,suzaku/xis/507038010
25926620,409318335.2438984,405,799,1055,350.8436,58.88604,1.47825,suzaku,xis,507038010,suzaku/xis/507038010
25926799,409318343.24389726,503,711,675,350.89282,58.776028,1.83595,suzaku,xis,507038010,suzaku/xis/507038010
25930678,409318375.2438928,398,864,838,350.80728,58.823208,1.4527,suzaku,xis,507038010,suzaku/xis/507038010
25931969,409318391.2438906,550,824,672,350.8297,58.775158,2.0075,suzaku,xis,507038010,suzaku/xis/507038010
25932358,409318391.2438906,450,843,867,350.81903,58.831608,1.6425,suzaku,xis,507038010,suzaku/xis/507038010
25939424,409318463.2438808,507,970,535,350.7483,58.735455,1.85055,suzaku,xis,507038010,suzaku/xis/507038010
25940623,409318471.24387974,516,830,811,350.82632,58.8154,1.8834,suzaku,xis,507038010,suzaku/xis/507038010
25942995,409318495.2438766,449,774,922,350.85764,58.847538,1.63885,suzaku,xis,507038010,suzaku/xis/507038010
25948898,409318551.2438693,658,713,892,350.89175,58.83885,2.4017,suzaku,xis,507038010,suzaku/xis/507038010
25953297,409318591.2438642,510,782,939,350.85315,58.85246,1.8615,suzaku,xis,507038010,suzaku/xis/507038010
25953723,409318599.24386317,294,691,793,350.90402,58.810184,1.0731,suzaku,xis,507038010,suzaku/xis/507038010
25955299,409318607.24386215,957,918,827,350.7771,58.820007,3.49305,suzaku,xis,507038010,suzaku/xis/507038010
25958216,409320831.24355567,539,727,850,350.8839,58.82669,1.96735,suzaku,xis,507038010,suzaku/xis/507038010
25963512,409320879.24354964,525,881,803,350.7978,58.813072,1.91625,suzaku,xis,507038010,suzaku/xis/507038010
25965314,409320895.2435476,372,1010,1014,350.72543,58.8741,1.3578,suzaku,xis,507038010,suzaku/xis/507038010
25965458,409320903.2435466,562,685,686,350.90735,58.77921,2.0513,suzaku,xis,507038010,suzaku/xis/507038010
25966148,409320903.2435466,479,903,793,350.78552,58.81017,1.74835,suzaku,xis,507038010,suzaku/xis/507038010
25967325,409320919.24354464,1211,866,710,350.80624,58.78615,4.42015,suzaku,xis,507038010,suzaku/xis/507038010
25969318,409320935.2435426,538,775,891,350.85706,58.838562,1.9637,suzaku,xis,507038010,suzaku/xis/507038010
25971433,409320959.2435396,512,710,780,350.8934,58.806427,1.8688,suzaku,xis,507038010,suzaku/xis/507038010
25975855,409320999.2435345,517,791,697,350.84814,58.782402,1.88705,suzaku,xis,507038010,suzaku/xis/507038010
25977283,409321007.2435335,633,881,793,350.79782,58.810177,2.31045,suzaku,xis,507038010,suzaku/xis/507038010
25978644,409321023.2435314,493,721,990,350.8873,58.86722,1.79945,suzaku,xis,507038010,suzaku/xis/507038010
25980621,409321039.2435294,653,842,819,350.8196,58.817715,2.38345,suzaku,xis,507038010,suzaku/xis/507038010
25983929,409321071.24352527,499,795,849,350.8459,58.826405,1.82135,suzaku,xis,507038010,suzaku/xis/507038010
25986297,409321095.2435221,508,672,838,350.91467,58.823208,1.8542,suzaku,xis,507038010,suzaku/xis/507038010
25989512,409321127.24351794,666,757,725,350.86713,58.79051,2.4309,suzaku,xis,507038010,suzaku/xis/507038010
25990601,409321135.2435169,653,696,886,350.90125,58.83711,2.38345,suzaku,xis,507038010,suzaku/xis/507038010
25993739,409321167.2435127,1172,659,808,350.9219,58.81452,4.2778,suzaku,xis,507038010,suzaku/xis/507038010
25997506,409321199.24350846,503,682,973,350.90912,58.862293,1.83595,suzaku,xis,507038010,suzaku/xis/507038010
26000950,409321231.2435041,688,695,862,350.90182,58.830162,2.5112,suzaku,xis,507038010,suzaku/xis/507038010
26005374,409321271.2434986,648,832,821,350.8252,58.818295,2.3652,suzaku,xis,507038010,suzaku/xis/507038010
26008547,409321303.24349415,603,713,881,350.89175,58.835667,2.20095,suzaku,xis,507038010,suzaku/xis/507038010
26012793,409321343.24348855,853,758,943,350.86658,58.85362,3.11345,suzaku,xis,507038010,suzaku/xis/507038010
26013101,409321343.24348855,297,913,857,350.77988,58.828697,1.08405,suzaku,xis,507038010,suzaku/xis/507038010
26016692,409321383.2434828,640,632,810,350.937,58.81509,2.336,suzaku,xis,507038010,suzaku/xis/507038010
26020403,409321415.2434782,411,833,735,350.82465,58.793396,1.50015,suzaku,xis,507038010,suzaku/xis/507038010
26021665,409321423.243477,1118,819,833,350.83246,58.82177,4.0807,suzaku,xis,507038010,suzaku/xis/507038010
26024999,409321455.2434723,791,776,787,350.8565,58.808456,2.88715,suzaku,xis,507038010,suzaku/xis/507038010
26028627,409321487.2434675,785,866,813,350.80618,58.81597,2.86525,suzaku,xis,507038010,suzaku/xis/507038010
26031200,409321511.2434639,378,859,868,350.8101,58.831894,1.3797,suzaku,xis,507038010,suzaku/xis/507038010
26031841,409321519.2434627,515,713,864,350.89175,58.83074,1.87975,suzaku,xis,507038010,suzaku/xis/507038010
26037189,409321567.2434553,287,762,823,350.86435,58.81888,1.04755,suzaku,xis,507038010,suzaku/xis/507038010
26041321,409321607.2434491,698,688,825,350.9057,58.81945,2.5477,suzaku,xis,507038010,suzaku/xis/507038010
26043927,409321631.2434453,510,710,801,350.8934,58.812504,1.8615,suzaku,xis,507038010,suzaku/xis/507038010
26048938,409321679.24343765,686,834,730,350.8241,58.79195,2.5039,suzaku,xis,507038010,suzaku/xis/507038010
26050850,409321695.243435,1809,808,916,350.8386,58.8458,6.60285,suzaku,xis,507038010,suzaku/xis/507038010
26053817,409321727.24342984,494,620,757,350.9437,58.799744,1.8031,suzaku,xis,507038010,suzaku/xis/507038010
26055944,409321743.2434272,514,716,796,350.89005,58.811058,1.8761,suzaku,xis,507038010,suzaku/xis/507038010
26058944,409321767.2434232,286,964,1092,350.75113,58.896706,1.0439,suzaku,xis,507038010,suzaku/xis/507038010
26059200,409321775.2434219,508,775,635,350.8571,58.76445,1.8542,suzaku,xis,507038010,suzaku/xis/507038010
26060332,409321783.2434206,380,784,883,350.85202,58.836246,1.387,suzaku,xis,507038010,suzaku/xis/507038010
26060595,409321783.2434206,510,939,736,350.76544,58.793655,1.8615,suzaku,xis,507038010,suzaku/xis/507038010
26062767,409321807.24341655,356,658,858,350.92252,58.828995,1.2994,suzaku,xis,507038010,suzaku/xis/507038010
26064904,409321823.24341387,508,989,938,350.73727,58.85211,1.8542,suzaku,xis,507038010,suzaku/xis/507038010
26065958,409321839.2434112,271,675,762,350.91296,58.80121,0.98915,suzaku,xis,507038010,suzaku/xis/507038010
26066684,409321839.2434112,907,1196,683,350.62195,58.778126,3.31055,suzaku,xis,507038010,suzaku/xis/507038010
26073848,409321911.2433989,336,586,880,350.9628,58.83534,1.2264,suzaku,xis,507038010,suzaku/xis/507038010
26074581,409321919.24339753,549,780,661,350.85428,58.77198,2.00385,suzaku,xis,507038010,suzaku/xis/507038010
26074779,409321919.24339753,507,698,862,350.90015,58.830162,1.85055,suzaku,xis,507038010,suzaku/xis/507038010
26075026,409321919.24339753,533,844,846,350.81848,58.82553,1.94545,suzaku,xis,507038010,suzaku/xis/507038010
26076985,409321943.24339336,729,671,746,350.9152,58.796574,2.66085,suzaku,xis,507038010,suzaku/xis/507038010
26077041,409321943.24339336,288,685,653,350.90732,58.769653,1.0512,suzaku,xis,507038010,suzaku/xis/507038010
26077466,409321943.24339336,282,758,805,350.86658,58.813667,1.0293,suzaku,xis,507038010,suzaku/xis/507038010
26080984,409321975.24338776,295,812,877,350.83636,58.834507,1.07675,suzaku,xis,507038010,suzaku/xis/507038010
26082379,409321991.243385,1555,877,735,350.80008,58.79339,5.67575,suzaku,xis,507038010,suzaku/xis/507038010
26086973,409322031.243378,504,792,976,350.84753,58.86317,1.8396,suzaku,xis,507038010,suzaku/xis/507038010
26088679,409322047.24361926,509,788,1038,350.84976,58.88112,1.85785,suzaku,xis,507038010,suzaku/xis/507038010
26089208,409322055.24337375,487,711,750,350.89282,58.79774,1.77755,suzaku,xis,507038010,suzaku/xis/507038010
26095284,409322111.2433638,611,809,725,350.83807,58.790504,2.23015,suzaku,xis,507038010,suzaku/xis/507038010
26098055,409322135.2433595,335,763,873,350.86377,58.83335,1.22275,suzaku,xis,507038010,suzaku/xis/507038010
26098862,409322143.2433581,356,739,828,350.8772,58.820324,1.2994,suzaku,xis,507038010,suzaku/xis/507038010
26107087,409322223.2433438,711,668,750,350.91687,58.797733,2.59515,suzaku,xis,507038010,suzaku/xis/507038010
26108770,409322239.2433409,330,710,781,350.8934,58.806713,1.2045,suzaku,xis,507038010,suzaku/xis/507038010
26110807,409322255.24333805,357,660,882,350.9214,58.835945,1.30305,suzaku,xis,507038010,suzaku/xis/507038010
26112265,409322271.2433352,403,675,783,350.91296,58.807285,1.47095,suzaku,xis,507038010,suzaku/xis/507038010
26112560,409322271.2433352,369,670,862,350.9158,58.83016,1.34685,suzaku,xis,507038010,suzaku/xis/507038010
26115867,409322303.24332947,1718,835,721,350.82355,58.789345,6.2707,suzaku,xis,507038010,suzaku/xis/507038010
26117639,409322319.2433266,539,689,914,350.90518,58.845215,1.96735,suzaku,xis,507038010,suzaku/xis/507038010
26118434,409322327.2433252,494,447,914,351.04062,58.845097,1.8031,suzaku,xis,507038010,suzaku/xis/507038010
26120121,409322343.2433224,509,821,700,350.83136,58.783264,1.85785,suzaku,xis,507038010,suzaku/xis/507038010
26120394,409322343.2433224,511,781,863,350.8537,58.830456,1.86515,suzaku,xis,507038010,suzaku/xis/507038010
26122009,409322359.2433195,709,756,937,350.8677,58.85188,2.58785,suzaku,xis,507038010,suzaku/xis/507038010
26122844,409322367.2433181,609,714,819,350.89117,58.817715,2.22285,suzaku,xis,507038010,suzaku/xis/507038010
26142987,409322551.2432856,697,932,853,350.76926,58.82753,2.54405,suzaku,xis,507038010,suzaku/xis/507038010
26143307,409322559.2432842,806,791,634,350.84814,58.76416,2.9419,suzaku,xis,507038010,suzaku/xis/507038010
26149578,409322615.24327445,492,767,902,350.86154,58.841747,1.7958,suzaku,xis,507038010,suzaku/xis/507038010
26154279,409322663.24326605,366,685,657,350.90732,58.770813,1.3359,suzaku,xis,507038010,suzaku/xis/507038010
26154534,409322663.24326605,660,676,811,350.9124,58.81539,2.409,suzaku,xis,507038010,suzaku/xis/507038010
26154892,409322663.24326605,422,941,925,350.76416,58.84837,1.5403,suzaku,xis,507038010,suzaku/xis/507038010
26154955,409322663.24326605,390,614,1111,350.9473,58.902225,1.4235,suzaku,xis,507038010,suzaku/xis/507038010
26156576,409322679.24326324,1025,857,819,350.81122,58.81771,3.74125,suzaku,xis,507038010,suzaku/xis/507038010
26156862,409322687.2432619,426,725,786,350.885,58.808163,1.5549,suzaku,xis,507038010,suzaku/xis/507038010
26163173,409322743.2432521,993,686,813,350.90683,58.815975,3.62445,suzaku,xis,507038010,suzaku/xis/507038010
26170203,409322807.2432409,390,769,874,350.8604,58.83364,1.4235,suzaku,xis,507038010,suzaku/xis/507038010
26170278,409322807.2432409,887,811,870,350.8369,58.83248,3.23755,suzaku,xis,507038010,suzaku/xis/507038010
26174748,409322847.24323386,583,913,825,350.7799,58.81943,2.12795,suzaku,xis,507038010,suzaku/xis/507038010
26180143,409322903.24322397,1857,662,785,350.92023,58.80786,6.77805,suzaku,xis,507038010,suzaku/xis/507038010
26180713,409322903.24322397,454,785,783,350.85147,58.807297,1.6571,suzaku,xis,507038010,suzaku/xis/507038010
26180769,409322903.24322397,261,841,855,350.82016,58.828136,0.95265,suzaku,xis,507038010,suzaku/xis/507038010
26181458,409322911.2432226,475,736,830,350.87888,58.820904,1.73375,suzaku,xis,507038010,suzaku/xis/507038010
26182520,409322919.24322116,275,840,949,350.82068,58.855347,1.00375,suzaku,xis,507038010,suzaku/xis/507038010
26183281,409322927.24321973,538,787,879,350.85034,58.83509,1.9637,suzaku,xis,507038010,suzaku/xis/507038010
26185845,409322951.2432155,685,787,876,350.85034,58.83422,2.50025,suzaku,xis,507038010,suzaku/xis/507038010
26190876,409322999.243207,412,748,916,350.87216,58.845802,1.5038,suzaku,xis,507038010,suzaku/xis/507038010
26192291,409323015.2432041,1092,738,721,350.87775,58.78935,3.9858,suzaku,xis,507038010,suzaku/xis/507038010
26192787,409323015.2432041,969,859,826,350.8101,58.819736,3.53685,suzaku,xis,507038010,suzaku/xis/507038010
26194506,409323031.24320126,404,878,842,350.79947,58.824364,1.4746,suzaku,xis,507038010,suzaku/xis/507038010
26194513,409323031.24320126,2087,910,910,350.78152,58.84404,7.61755,suzaku,xis,507038010,suzaku/xis/507038010
26195805,409323047.2431984,356,902,722,350.7861,58.789616,1.2994,suzaku,xis,507038010,suzaku/xis/507038010
26200908,409323095.2431898,465,740,751,350.87662,58.798035,1.69725,suzaku,xis,507038010,suzaku/xis/507038010
26202847,409323111.24318695,2448,677,1035,350.91196,58.88024,8.9352,suzaku,xis,507038010,suzaku/xis/507038010
26204097,409323119.2431855,384,876,838,350.8006,58.823208,1.4016,suzaku,xis,507038010,suzaku/xis/507038010
26207468,409323151.2431798,561,815,871,350.8347,58.83277,2.04765,suzaku,xis,507038010,suzaku/xis/507038010
26209792,409323175.2431755,391,860,738,350.80957,58.794262,1.42715,suzaku,xis,507038010,suzaku/xis/507038010
26213508,409323207.2431698,915,756,869,350.8677,58.832195,3.33975,suzaku,xis,507038010,suzaku/xis/507038010
26215799,409323231.2431655,401,799,707,350.84366,58.785294,1.46365,suzaku,xis,507038010,suzaku/xis/507038010
26220867,409323279.24315697,520,667,772,350.91742,58.8041,1.898,suzaku,xis,507038010,suzaku/xis/507038010
26221591,409323279.24315697,799,991,726,350.7364,58.790737,2.91635,suzaku,xis,507038010,suzaku/xis/507038010
26225232,409323319.2431498,413,828,750,350.82745,58.79774,1.50745,suzaku,xis,507038010,suzaku/xis/507038010
26226835,409323335.243147,300,733,712,350.88052,58.786743,1.095,suzaku,xis,507038010,suzaku/xis/507038010
26227466,409323335.243147,840,900,815,350.78717,58.81654,3.066,suzaku,xis,507038010,suzaku/xis/507038010
26228272,409323343.2431456,260,841,881,350.82013,58.835663,0.949,suzaku,xis,507038010,suzaku/xis/507038010
26228839,409323351.24314415,339,620,869,350.94376,58.83217,1.23735,suzaku,xis,507038010,suzaku/xis/507038010
26229938,409323359.2431428,745,833,907,350.82462,58.84319,2.71925,suzaku,xis,507038010,suzaku/xis/507038010
26231469,409323375.2431399,310,748,855,350.87216,58.82814,1.1315,suzaku,xis,507038010,suzaku/xis/507038010
26231481,409323375.2431399,431,761,875,350.8649,58.83393,1.57315,suzaku,xis,507038010,suzaku/xis/507038010
26231693,409323375.2431399,1848,856,814,350.81177,58.81626,6.7452,suzaku,xis,507038010,suzaku/xis/507038010
26237535,409323431.2431301,503,783,848,350.8526,58.826115,1.83595,suzaku,xis,507038010,suzaku/xis/507038010
26239678,409323455.2431259,671,634,758,350.93585,58.800037,2.44915,suzaku,xis,507038010,suzaku/xis/507038010
26245817,409323511.2431162,366,662,680,350.92017,58.777466,1.3359,suzaku,xis,507038010,suzaku/xis/507038010
26248048,409323527.24311346,695,795,891,350.8459,58.838562,2.53675,suzaku,xis,507038010,suzaku/xis/507038010
26248378,409323535.2431121,310,432,860,351.04892,58.829453,1.1315,suzaku,xis,507038010,suzaku/xis/507038010
26250966,409323559.243108,1289,604,816,350.95267,58.81682,4.70485,suzaku,xis,507038010,suzaku/xis/507038010
26253884,409323583.2431039,558,665,853,350.91858,58.82755,2.0367,suzaku,xis,507038010,suzaku/xis/507038010
26255076,409323591.24310255,532,873,858,350.80225,58.829,1.9418,suzaku,xis,507038010,suzaku/xis/507038010
26256433,409323607.24309987,378,663,889,350.9197,58.83797,1.3797,suzaku,xis,507038010,suzaku/xis/507038010
26257652,409323615.2430985,370,874,806,350.80173,58.813942,1.3505,suzaku,xis,507038010,suzaku/xis/507038010
26257671,409323615.2430985,678,911,898,350.78098,58.840565,2.4747,suzaku,xis,507038010,suzaku/xis/507038010
26263316,409323671.24308914,647,633,829,350.93646,58.82059,2.36155,suzaku,xis,507038010,suzaku/xis/507038010
26263870,409323679.2430878,294,496,656,351.01285,58.770443,1.0731,suzaku,xis,507038010,suzaku/xis/507038010
26266548,409323703.2430839,546,727,754,350.88388,58.7989,1.9929,suzaku,xis,507038010,suzaku/xis/507038010
26266703,409323703.2430839,924,972,652,350.74707,58.76932,3.3726,suzaku,xis,507038010,suzaku/xis/507038010
26266728,409323703.2430839,489,617,895,350.94547,58.839695,1.78485,suzaku,xis,507038010,suzaku/xis/507038010
26274757,409323775.2430723,593,781,869,350.8537,58.832195,2.16445,suzaku,xis,507038010,suzaku/xis/507038010
26275423,409323783.24307096,328,665,837,350.91858,58.822918,1.1972,suzaku,xis,507038010,suzaku/xis/507038010
26276036,409323791.2430697,404,715,775,350.8906,58.804977,1.4746,suzaku,xis,507038010,suzaku/xis/507038010
26277389,409323799.24306846,688,771,780,350.8593,58.80643,2.5112,suzaku,xis,507038010,suzaku/xis/507038010
26277912,409323807.24306715,378,798,729,350.8442,58.791664,1.3797,suzaku,xis,507038010,suzaku/xis/507038010
26281512,409323839.24306214,243,728,894,350.88336,58.83943,0.88695,suzaku,xis,507038010,suzaku/xis/507038010
26282640,409323847.2430609,513,839,863,350.82126,58.830452,1.87245,suzaku,xis,507038010,suzaku/xis/507038010
26282849,409323847.2430609,380,952,1008,350.75793,58.872395,1.387,suzaku,xis,507038010,suzaku/xis/507038010
26288269,409323903.24305224,1871,860,722,350.80957,58.789627,6.82915,suzaku,xis,507038010,suzaku/xis/507038010
26289924,409323919.24304986,1303,837,740,350.82242,58.79484,4.75595,suzaku,xis,507038010,suzaku/xis/507038010
26294266,409323959.2430439,345,692,869,350.9035,58.832188,1.25925,suzaku,xis,507038010,suzaku/xis/507038010
26294625,409323959.2430439,522,878,796,350.7995,58.811047,1.9053,suzaku,xis,507038010,suzaku/xis/507038010
26297618,409323991.24303913,958,842,682,350.81964,58.778053,3.4967,suzaku,xis,507038010,suzaku/xis/507038010
26297932,409323991.24303913,484,813,878,350.83582,58.834797,1.7666,suzaku,xis,507038010,suzaku/xis/507038010
26299058,409324007.2430368,924,563,667,350.97546,58.773666,3.3726,suzaku,xis,507038010,suzaku/xis/507038010
26299111,409324007.2430368,522,676,775,350.9124,58.80497,1.9053,suzaku,xis,507038010,suzaku/xis/507038010
26305366,409324063.24302876,605,739,806,350.8772,58.813953,2.20825,suzaku,xis,507038010,suzaku/xis/507038010
26308763,409324095.2430243,528,753,868,350.8694,58.831905,1.9272,suzaku,xis,507038010,suzaku/xis/507038010
26311135,409324119.24302095,269,946,706,350.76154,58.78497,0.98185,suzaku,xis,507038010,suzaku/xis/507038010
26312160,409324127.2430198,530,748,890,350.87216,58.838272,1.9345,suzaku,xis,507038010,suzaku/xis/507038010
26313710,409324143.2430176,279,800,610,350.8431,58.757214,1.01835,suzaku,xis,507038010,suzaku/xis/507038010
26318396,409324183.2430122,670,895,878,350.78995,58.83478,2.4455,suzaku,xis,507038010,suzaku/xis/507038010
26322145,409324223.2430069,502,646,706,350.92914,58.78499,1.8323,suzaku,xis,507038010,suzaku/xis/507038010
26328200,409324279.2429996,872,763,742,350.86377,58.79543,3.1828,suzaku,xis,507038010,suzaku/xis/507038010
26340610,409326791.2426563,660,738,902,350.87778,58.841747,2.409,suzaku,xis,507038010,suzaku/xis/507038010
26346202,409326847.2426491,734,773,762,350.8582,58.80122,2.6791,suzaku,xis,507038010,suzaku/xis/507038010
26347744,409326863.242647,956,356,809,351.0913,58.81462,3.4894,suzaku,xis,507038010,suzaku/xis/507038010
26348831,409326871.2426459,497,807,708,350.8392,58.785583,1.81405,suzaku,xis,507038010,suzaku/xis/507038010
26349412,409326871.2426459,679,898,1070,350.78815,58.890366,2.47835,suzaku,xis,507038010,suzaku/xis/507038010
26349638,409326879.2426449,1821,797,719,350.8448,58.78877,6.64665,suzaku,xis,507038010,suzaku/xis/507038010
26352699,409326903.24264175,520,850,864,350.81512,58.830738,1.898,suzaku,xis,507038010,suzaku/xis/507038010
26362205,409326991.24262995,510,741,1134,350.87613,58.908913,1.8615,suzaku,xis,507038010,suzaku/xis/507038010
26365889,409327031.2426244,997,833,659,350.82468,58.771397,3.63905,suzaku,xis,507038010,suzaku/xis/507038010
26365924,409327031.2426244,1356,1232,590,350.60205,58.751163,4.9494,suzaku,xis,507038010,suzaku/xis/507038010
26367997,409327047.24262214,433,820,830,350.8319,58.8209,1.58045,suzaku,xis,507038010,suzaku/xis/507038010
26373064,409327095.2426154,359,865,924,350.8067,58.848106,1.31035,suzaku,xis,507038010,suzaku/xis/507038010
26373602,409327103.24261427,556,638,815,350.93365,58.81654,2.0294,suzaku,xis,507038010,suzaku/xis/507038010
26377750,409327143.2426085,317,870,669,350.80402,58.77428,1.15705,suzaku,xis,507038010,suzaku/xis/507038010
26387759,409327239.24259436,507,513,816,351.00357,58.816772,1.85055,suzaku,xis,507038010,suzaku/xis/507038010
26390672,409327263.2425908,423,895,679,350.79004,58.777172,1.54395,suzaku,xis,507038010,suzaku/xis/507038010
26394520,409327295.24258584,672,885,914,350.7955,58.845207,2.4528,suzaku,xis,507038010,suzaku/xis/507038010
26395269,409327303.24258465,1010,836,879,350.82294,58.835083,3.6865,suzaku,xis,507038010,suzaku/xis/507038010
26397098,409327319.24258214,295,881,801,350.79782,58.812492,1.07675,suzaku,xis,507038010,suzaku/xis/507038010
26397625,409327327.2425809,513,676,849,350.91245,58.826393,1.87245,suzaku,xis,507038010,suzaku/xis/507038010
26401036,409327359.24257594,518,739,839,350.8772,58.82351,1.8907,suzaku,xis,507038010,suzaku/xis/507038010
26402650,409327375.2425734,514,700,892,350.89902,58.83885,1.8761,suzaku,xis,507038010,suzaku/xis/507038010
26403884,409327383.2425721,572,887,793,350.79446,58.810177,2.0878,suzaku,xis,507038010,suzaku/xis/507038010
26405449,409327399.24256957,398,822,897,350.83078,58.840298,1.4527,suzaku,xis,507038010,suzaku/xis/507038010
26413906,409327479.2425567,610,829,976,350.8268,58.863167,2.2265,suzaku,xis,507038010,suzaku/xis/507038010
26417210,409327511.2425514,277,727,880,350.8839,58.835377,1.01105,suzaku,xis,507038010,suzaku/xis/507038010
26419054,409327527.24254876,317,818,833,350.833,58.82177,1.15705,suzaku,xis,507038010,suzaku/xis/507038010
26422531,409327559.2425434,378,829,897,350.82684,58.840298,1.3797,suzaku,xis,507038010,suzaku/xis/507038010
26425493,409327591.24253803,376,725,784,350.885,58.807587,1.3724,suzaku,xis,507038010,suzaku/xis/507038010
26425634,409327591.24253803,550,851,682,350.81464,58.77805,2.0075,suzaku,xis,507038010,suzaku/xis/507038010
26428080,409327615.242534,518,667,672,350.9174,58.77515,1.8907,suzaku,xis,507038010,suzaku/xis/507038010
26432335,409327647.2425285,1049,890,773,350.7928,58.804386,3.82885,suzaku,xis,507038010,suzaku/xis/507038010
26439635,409327719.24251604,804,707,890,350.8951,58.83827,2.9346,suzaku,xis,507038010,suzaku/xis/507038010
26445846,409327775.24250627,311,773,878,350.8582,58.8348,1.13515,suzaku,xis,507038010,suzaku/xis/507038010
26447129,409327791.24250346,442,657,694,350.92297,58.781517,1.6133,suzaku,xis,507038010,suzaku/xis/507038010
26447666,409327791.24250346,434,805,818,350.8403,58.81743,1.5841,suzaku,xis,507038010,suzaku/xis/507038010
26448511,409327799.24250203,1793,787,800,350.85037,58.812218,6.54445,suzaku,xis,507038010,suzaku/xis/507038010
26449422,409327807.2425006,412,843,887,350.81903,58.8374,1.5038,suzaku,xis,507038010,suzaku/xis/507038010
26450190,409327815.24249923,383,806,843,350.83972,58.824665,1.39795,suzaku,xis,507038010,suzaku/xis/507038010
26450938,409327823.2424978,667,764,881,350.86322,58.83567,2.43455,suzaku,xis,507038010,suzaku/xis/507038010
26456479,409327879.24248785,451,595,645,350.95758,58.76731,1.64615,suzaku,xis,507038010,suzaku/xis/507038010
26456880,409327879.24248785,937,745,941,350.87384,58.85304,3.42005,suzaku,xis,507038010,suzaku/xis/507038010
26460015,409327911.2424821,299,700,779,350.899,58.806133,1.09135,suzaku,xis,507038010,suzaku/xis/507038010
26464124,409327943.2424764,536,913,882,350.77988,58.835934,1.9564,suzaku,xis,507038010,suzaku/xis/507038010
26467549,409327975.2424707,327,927,742,350.77213,58.7954,1.19355,suzaku,xis,507038010,suzaku/xis/507038010
26469303,409327991.2424678,1277,1104,719,350.67328,58.788635,4.66105,suzaku,xis,507038010,suzaku/xis/507038010
26469576,409327999.2424664,276,799,631,350.84366,58.763294,1.0074,suzaku,xis,507038010,suzaku/xis/507038010
26471681,409328015.2424635,395,859,847,350.8101,58.825817,1.44175,suzaku,xis,507038010,suzaku/xis/507038010
26472283,409328023.2424621,366,715,878,350.89062,58.834797,1.3359,suzaku,xis,507038010,suzaku/xis/507038010
26472451,409328023.2424621,968,808,880,350.8386,58.835377,3.5332,suzaku,xis,507038010,suzaku/xis/507038010
26473713,409328039.24245924,492,657,637,350.92294,58.765015,1.7958,suzaku,xis,507038010,suzaku/xis/507038010
26474342,409328039.24245924,585,889,799,350.79333,58.811913,2.13525,suzaku,xis,507038010,suzaku/xis/507038010
26475983,409328055.2424564,336,845,811,350.81793,58.815395,1.2264,suzaku,xis,507038010,suzaku/xis/507038010
26476241,409328063.24245495,870,692,754,350.90344,58.798897,3.1755,suzaku,xis,507038010,suzaku/xis/507038010
26476937,409328063.24245495,320,1219,841,350.60876,58.823845,1.168,suzaku,xis,507038010,suzaku/xis/507038010
26477869,409328079.2424521,403,378,869,351.07913,58.832012,1.47095,suzaku,xis,507038010,suzaku/xis/507038010
26486236,409328151.24243927,382,849,1001,350.8156,58.8704,1.3943,suzaku,xis,507038010,suzaku/xis/507038010
26488684,409328175.24243504,281,742,911,350.87552,58.844353,1.02565,suzaku,xis,507038010,suzaku/xis/507038010
26490041,409328191.2424322,484,677,757,350.91183,58.79976,1.7666,suzaku,xis,507038010,suzaku/xis/507038010
26496637,409328247.2424223,568,974,713,350.7459,58.786983,2.0732,suzaku,xis,507038010,suzaku/xis/507038010
